player_key,full_name,editorial_team_abbr,display_position,3PTM,AST,BLK,FG%,FGM/A,FT%,FTM/A,PTS,REB,ST,TO,editorial_player_key,editorial_team_full_name,editorial_team_key,editorial_team_url,eligible_positions,eligible_positions_to_add,has_player_notes,has_recent_player_notes,headshot,image_url,injury_note,is_keeper,is_undroppable,player_id,player_notes_last_timestamp,position_type,primary_position,status,status_full,uniform_number,url
454.p.10396,Yongxi Cui,BKN,SG,0,0,0,.143,1/7,.500,1/2,3,2,0,0,nba.p.10396,Brooklyn Nets,nba.t.17,https://sports.yahoo.com/nba/teams/brooklyn/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/SC7WZquWv1hZKTkG059RlA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/10396.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/SC7WZquWv1hZKTkG059RlA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232024/10396.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,10396,,P,SG,NA,Not Active,8,https://sports.yahoo.com/nba/players/10396
454.p.6686,Braxton Key,GSW,"SF,PF",0,0,0,.000,0/4,.500,3/6,3,2,2,1,nba.p.6686,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/dck66ARK1c0te.CyLiiLOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/6686.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/dck66ARK1c0te.CyLiiLOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10182023/6686.png,,"{'status': False, 'cost': False, 'kept': False}",0,6686,,P,SF,,,12,https://sports.yahoo.com/nba/players/6686
454.p.5886,PJ Dozier,MIN,SG,2,5,0,.667,2/3,.167,1/6,7,5,1,1,nba.p.5886,Minnesota Timberwolves,nba.t.16,https://sports.yahoo.com/nba/teams/minnesota/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/lzkjznDsal4ZO1QueEzPFw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5886.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/lzkjznDsal4ZO1QueEzPFw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5886.png,,"{'status': False, 'cost': False, 'kept': False}",0,5886,,P,SG,NA,Not Active,35,https://sports.yahoo.com/nba/players/5886
454.p.10411,Malevy Leons,OKC,"SF,PF",0,1,0,.000,0/2,.500,2/4,2,3,0,1,nba.p.10411,Oklahoma City Thunder,nba.t.25,https://sports.yahoo.com/nba/teams/oklahoma-city/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10411,,P,SF,NA,Not Active,17,https://sports.yahoo.com/nba/players/10411
454.p.10227,Liam Robbins,MIL,C,0,2,2,.250,2/8,.500,5/10,9,12,2,6,nba.p.10227,Milwaukee Bucks,nba.t.15,https://sports.yahoo.com/nba/teams/milwaukee/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/4AheO2VAV5mxqwnZDueqnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10227.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/4AheO2VAV5mxqwnZDueqnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10227.png,Groin,"{'status': False, 'cost': False, 'kept': False}",0,10227,,P,C,NA,Not Active,15,https://sports.yahoo.com/nba/players/10227
454.p.10316,Daniss Jenkins,DET,PG,1,3,0,.300,3/10,.000,0/2,7,2,0,1,nba.p.10316,Detroit Pistons,nba.t.8,https://sports.yahoo.com/nba/teams/detroit/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/wcUq.mHorS8iZBMHZBU5XQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10316.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/wcUq.mHorS8iZBMHZBU5XQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10316.png,,"{'status': False, 'cost': False, 'kept': False}",0,10316,,P,PG,,,24,https://sports.yahoo.com/nba/players/10316
454.p.10243,Caleb McConnell,CHA,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10243,Charlotte Hornets,nba.t.30,https://sports.yahoo.com/nba/teams/charlotte/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10243,,P,SG,NA,Not Active,41,https://sports.yahoo.com/nba/players/10243
454.p.6168,Jarrett Culver,ORL,"SG,SF",-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.6168,Orlando Magic,nba.t.19,https://sports.yahoo.com/nba/teams/orlando/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/MIN85NZoOf_5dOP7wan6Eg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/09302022/6168.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/MIN85NZoOf_5dOP7wan6Eg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/09302022/6168.png,,"{'status': False, 'cost': False, 'kept': False}",0,6168,,P,SG,NA,Not Active,24,https://sports.yahoo.com/nba/players/6168
454.p.10266,Jaylin Galloway,MIL,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10266,Milwaukee Bucks,nba.t.15,https://sports.yahoo.com/nba/teams/milwaukee/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10266,,P,SF,NA,Not Active,00,https://sports.yahoo.com/nba/players/10266
454.p.10267,Maozinha Pereira,MEM,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10267,Memphis Grizzlies,nba.t.29,https://sports.yahoo.com/nba/teams/memphis/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10267,,P,SF,NA,Not Active,25,https://sports.yahoo.com/nba/players/10267
454.p.5155,Cody Zeller,HOU,C,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.5155,Houston Rockets,nba.t.10,https://sports.yahoo.com/nba/teams/houston/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/EnWxBjnC4AXtJJDlgvOsJw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232023/5155.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/EnWxBjnC4AXtJJDlgvOsJw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10232023/5155.png,,"{'status': False, 'cost': False, 'kept': False}",0,5155,,P,C,NA,Not Active,40,https://sports.yahoo.com/nba/players/5155
454.p.10286,DaRon Holmes II,DEN,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10286,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/c42y1QwJLX_vogMKIZsLbQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10286.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/c42y1QwJLX_vogMKIZsLbQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/10286.png,,"{'status': False, 'cost': False, 'kept': False}",0,10286,1750794794.0,P,PF,,,14,https://sports.yahoo.com/nba/players/10286
454.p.10301,Nikola Topić,OKC,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10301,Oklahoma City Thunder,nba.t.25,https://sports.yahoo.com/nba/teams/oklahoma-city/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/IkvPhIuO2.P.A3Ilx7eWxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10301.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/IkvPhIuO2.P.A3Ilx7eWxA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10301.png,Knee,"{'status': False, 'cost': False, 'kept': False}",0,10301,,P,PG,GTD,Game Time Decision,44,https://sports.yahoo.com/nba/players/10301
454.p.10302,Juan Núñez,IND,PG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10302,Indiana Pacers,nba.t.11,https://sports.yahoo.com/nba/teams/indiana/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10302,,P,PG,NA,Not Active,,https://sports.yahoo.com/nba/players/10302
454.p.10306,Melvin Ajinça,NYK,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10306,New York Knicks,nba.t.18,https://sports.yahoo.com/nba/teams/new-york/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10306,,P,SF,NA,Not Active,17,https://sports.yahoo.com/nba/players/10306
454.p.10307,Blake Hinson,GSW,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10307,Golden State Warriors,nba.t.9,https://sports.yahoo.com/nba/teams/golden-state/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/oGpKM8Fp4sN0DgaL9AcTLw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10307.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/oGpKM8Fp4sN0DgaL9AcTLw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10307.png,,"{'status': False, 'cost': False, 'kept': False}",0,10307,,P,PF,NA,Not Active,26,https://sports.yahoo.com/nba/players/10307
454.p.6211,Darius Bazley,UTA,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.6211,Utah Jazz,nba.t.26,https://sports.yahoo.com/nba/teams/utah/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/f5wLtNJW5X.v4B9vQlVqHA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03182024/6211.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/f5wLtNJW5X.v4B9vQlVqHA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/03182024/6211.png,,"{'status': False, 'cost': False, 'kept': False}",0,6211,,P,PF,NA,Not Active,26,https://sports.yahoo.com/nba/players/6211
454.p.6213,Nassir Little,MIA,"SF,PF",-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.6213,Miami Heat,nba.t.14,https://sports.yahoo.com/nba/teams/miami/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/ogPq95t2.8df1IfXihZj9w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6213.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/ogPq95t2.8df1IfXihZj9w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10172023/6213.png,,"{'status': False, 'cost': False, 'kept': False}",0,6213,,P,SF,NA,Not Active,25,https://sports.yahoo.com/nba/players/6213
454.p.10319,DJ Burns Jr.,CLE,PF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10319,Cleveland Cavaliers,nba.t.5,https://sports.yahoo.com/nba/teams/cleveland/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,"{'status': False, 'cost': False, 'kept': False}",0,10319,,P,PF,NA,Not Active,,https://sports.yahoo.com/nba/players/10319
454.p.10322,Nikola Đurišić,MIA,SF,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.10322,Miami Heat,nba.t.14,https://sports.yahoo.com/nba/teams/miami/,"[{'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/qiTJ4xDqIeNsz9qJV97FeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10322.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/qiTJ4xDqIeNsz9qJV97FeA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/10322.png,,"{'status': False, 'cost': False, 'kept': False}",0,10322,,P,SF,NA,Not Active,7,https://sports.yahoo.com/nba/players/10322
454.p.6246,Miye Oni,MEM,SG,-,-,-,-,-/-,-,-/-,-,-,-,-,nba.p.6246,Memphis Grizzlies,nba.t.29,https://sports.yahoo.com/nba/teams/memphis/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/g8SFqMJVkzkCIlv0J9_tUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132021/6246.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/g8SFqMJVkzkCIlv0J9_tUQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10132021/6246.png,,"{'status': False, 'cost': False, 'kept': False}",0,6246,,P,SG,NA,Not Active,2,https://sports.yahoo.com/nba/players/6246
